date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags,tcp.options.unknown.payload
Mar 10, 2024 17:01:42.710054000 EDT,54.218.225.239,192.168.4.137,443,56734,501,0x0010,0xde21
Mar 10, 2024 17:01:42.762074000 EDT,34.149.100.209,192.168.4.137,443,49054,64240,0x0002,0x4cc6
Mar 10, 2024 17:01:42.799869000 EDT,192.168.4.137,34.149.100.209,49054,443,65535,0x0012,0x1865
Mar 10, 2024 17:01:42.800027000 EDT,34.149.100.209,192.168.4.137,443,49054,502,0x0010,0x4cbe
Mar 10, 2024 17:01:42.800837000 EDT,34.149.100.209,192.168.4.137,443,49054,502,0x0018,0x4d98
Mar 10, 2024 17:01:42.822080000 EDT,34.120.158.37,192.168.4.137,443,37340,64240,0x0002,0x85fd
Mar 10, 2024 17:01:42.847738000 EDT,192.168.4.137,34.149.100.209,49054,443,261,0x0010,0x44d1
Mar 10, 2024 17:01:42.847748000 EDT,192.168.4.137,34.149.100.209,49054,443,261,0x0018,0x57ae
Mar 10, 2024 17:01:42.847865000 EDT,34.149.100.209,192.168.4.137,443,49054,496,0x0010,0x4cbe
Mar 10, 2024 17:01:42.868692000 EDT,192.168.4.137,34.120.158.37,37340,443,65535,0x0012,0x6614
Mar 10, 2024 17:01:42.868768000 EDT,34.120.158.37,192.168.4.137,443,37340,502,0x0010,0x85f5
Mar 10, 2024 17:01:42.874525000 EDT,34.120.158.37,192.168.4.137,443,37340,502,0x0018,0x87fa
Mar 10, 2024 17:01:42.921159000 EDT,192.168.4.137,34.120.158.37,37340,443,261,0x0010,0x913f
Mar 10, 2024 17:01:42.926632000 EDT,192.168.4.137,34.120.158.37,37340,443,261,0x0018,0x90e5
Mar 10, 2024 17:01:42.926645000 EDT,192.168.4.137,34.120.158.37,37340,443,261,0x0018,0xe5b7
Mar 10, 2024 17:01:42.926723000 EDT,34.120.158.37,192.168.4.137,443,37340,496,0x0010,0x85f5
Mar 10, 2024 17:01:42.926902000 EDT,34.120.158.37,192.168.4.137,443,37340,494,0x0010,0x85f5
Mar 10, 2024 17:01:42.939228000 EDT,34.149.100.209,192.168.4.137,443,49070,64240,0x0002,0x4cc6
Mar 10, 2024 17:01:42.943468000 EDT,23.223.17.202,192.168.4.137,80,41186,501,0x0018,0xf09f
Mar 10, 2024 17:01:42.963277000 EDT,23.223.17.202,192.168.4.137,80,35656,501,0x0018,0xf09f
Mar 10, 2024 17:01:42.977986000 EDT,192.168.4.137,34.149.100.209,49070,443,65535,0x0012,0x2f55
Mar 10, 2024 17:01:42.978092000 EDT,34.149.100.209,192.168.4.137,443,49070,502,0x0010,0x4cbe
Mar 10, 2024 17:01:42.978983000 EDT,34.149.100.209,192.168.4.137,443,49070,502,0x0018,0x4d98
Mar 10, 2024 17:01:42.989207000 EDT,192.168.4.137,23.223.17.202,41186,80,501,0x0018,0x079b
Mar 10, 2024 17:01:42.989258000 EDT,23.223.17.202,192.168.4.137,80,41186,501,0x0010,0xef00
Mar 10, 2024 17:01:43.001960000 EDT,192.168.4.137,23.223.17.202,35656,80,503,0x0010,0xacdb
Mar 10, 2024 17:01:43.006576000 EDT,192.168.4.137,23.223.17.202,35656,80,503,0x0018,0xd883
Mar 10, 2024 17:01:43.006674000 EDT,23.223.17.202,192.168.4.137,80,35656,501,0x0010,0xef00
Mar 10, 2024 17:01:43.017769000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0018,0x8635
Mar 10, 2024 17:01:43.019251000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0018,0x869f
Mar 10, 2024 17:01:43.019524000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0018,0x870c
Mar 10, 2024 17:01:43.026993000 EDT,192.168.4.137,34.149.100.209,49070,443,261,0x0010,0x5bc0
Mar 10, 2024 17:01:43.027006000 EDT,192.168.4.137,34.149.100.209,49070,443,261,0x0018,0x57ae
Mar 10, 2024 17:01:43.027019000 EDT,192.168.4.137,34.149.100.209,49070,443,261,0x0018,0x750c
Mar 10, 2024 17:01:43.027144000 EDT,34.149.100.209,192.168.4.137,443,49070,496,0x0010,0x4cbe
Mar 10, 2024 17:01:43.027391000 EDT,34.149.100.209,192.168.4.137,443,49070,494,0x0010,0x4cbe
Mar 10, 2024 17:01:43.031441000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0018,0x4d1b
Mar 10, 2024 17:01:43.049539000 EDT,192.168.4.137,34.120.158.37,37340,443,261,0x0018,0x97f0
Mar 10, 2024 17:01:43.049598000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0010,0x85f5
Mar 10, 2024 17:01:43.051788000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0018,0x8614
Mar 10, 2024 17:01:43.055761000 EDT,192.168.4.137,34.120.158.37,37340,443,269,0x0018,0x72aa
Mar 10, 2024 17:01:43.057564000 EDT,192.168.4.137,34.120.158.37,37340,443,269,0x0018,0xcc90
Mar 10, 2024 17:01:43.057577000 EDT,192.168.4.137,34.120.158.37,37340,443,269,0x0018,0x03dd
Mar 10, 2024 17:01:43.057589000 EDT,192.168.4.137,34.120.158.37,37340,443,269,0x0018,0xad06
Mar 10, 2024 17:01:43.057631000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0010,0x8601
Mar 10, 2024 17:01:43.057789000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0010,0x8601
Mar 10, 2024 17:01:43.057880000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0010,0x8601
Mar 10, 2024 17:01:43.067403000 EDT,192.168.4.137,34.149.100.209,49070,443,261,0x0018,0x98c6
Mar 10, 2024 17:01:43.067416000 EDT,192.168.4.137,34.149.100.209,49070,443,261,0x0018,0xebba
Mar 10, 2024 17:01:43.070630000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cbe
Mar 10, 2024 17:01:43.071335000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0018,0x4d6f
Mar 10, 2024 17:01:43.071561000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0018,0x4dbf
Mar 10, 2024 17:01:43.072715000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0018,0x4ce4
Mar 10, 2024 17:01:43.092578000 EDT,192.168.4.137,34.120.158.37,37340,443,269,0x0010,0x7196
Mar 10, 2024 17:01:43.092588000 EDT,192.168.4.137,34.120.158.37,37340,443,269,0x0018,0xedb0
Mar 10, 2024 17:01:43.093889000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0010,0x8601
Mar 10, 2024 17:01:43.107831000 EDT,192.168.4.137,34.149.100.209,49070,443,269,0x0010,0x4b53
Mar 10, 2024 17:01:43.107845000 EDT,192.168.4.137,34.149.100.209,49070,443,269,0x0018,0x324a
Mar 10, 2024 17:01:43.108816000 EDT,192.168.4.137,34.149.100.209,49070,443,269,0x0018,0xcd64
Mar 10, 2024 17:01:43.108827000 EDT,192.168.4.137,34.149.100.209,49070,443,269,0x0018,0x25f9
Mar 10, 2024 17:01:43.108838000 EDT,192.168.4.137,34.149.100.209,49070,443,269,0x0018,0x0b99
Mar 10, 2024 17:01:43.110247000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cbe
Mar 10, 2024 17:01:43.110613000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0018,0x4cec
Mar 10, 2024 17:01:43.119662000 EDT,192.168.4.137,34.149.100.209,49054,443,261,0x0018,0xd4c4
Mar 10, 2024 17:01:43.119758000 EDT,34.149.100.209,192.168.4.137,443,49054,501,0x0010,0x4cbe
Mar 10, 2024 17:01:43.122364000 EDT,34.149.100.209,192.168.4.137,443,49054,501,0x0018,0x4d1b
Mar 10, 2024 17:01:43.126679000 EDT,192.168.4.137,34.120.158.37,37340,443,269,0x0018,0x6b64
Mar 10, 2024 17:01:43.126735000 EDT,34.120.158.37,192.168.4.137,443,37340,477,0x0010,0x85f5
Mar 10, 2024 17:01:43.128457000 EDT,34.120.158.37,192.168.4.137,443,37340,477,0x0018,0x861c
Mar 10, 2024 17:01:43.129252000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0018,0x860d
Mar 10, 2024 17:01:43.129935000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0011,0x85f5
Mar 10, 2024 17:01:43.163412000 EDT,192.168.4.137,34.149.100.209,49054,443,261,0x0018,0x085a
Mar 10, 2024 17:01:43.163422000 EDT,192.168.4.137,34.149.100.209,49054,443,261,0x0018,0x19c3
Mar 10, 2024 17:01:43.163432000 EDT,192.168.4.137,34.120.158.37,37340,443,269,0x0010,0x70c2
Mar 10, 2024 17:01:43.163441000 EDT,192.168.4.137,34.120.158.37,37340,443,269,0x0011,0x70c1
Mar 10, 2024 17:01:43.163585000 EDT,34.120.158.37,192.168.4.137,443,37340,501,0x0010,0x85f5
Mar 10, 2024 17:01:43.166262000 EDT,34.149.100.209,192.168.4.137,443,49054,501,0x0018,0x4d80
Mar 10, 2024 17:01:43.168373000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0018,0x4d50
Mar 10, 2024 17:01:43.169098000 EDT,34.149.100.209,192.168.4.137,443,49054,501,0x0018,0x4cdd
Mar 10, 2024 17:01:43.169295000 EDT,34.149.100.209,192.168.4.137,443,49054,501,0x0011,0x4cbe
Mar 10, 2024 17:01:43.170628000 EDT,192.168.4.137,34.120.158.37,37340,443,269,0x0010,0x70b9
Mar 10, 2024 17:01:43.203132000 EDT,192.168.4.137,34.149.100.209,49070,443,273,0x0010,0x472d
Mar 10, 2024 17:01:43.203144000 EDT,192.168.4.137,34.149.100.209,49054,443,265,0x0010,0x333b
Mar 10, 2024 17:01:43.203157000 EDT,192.168.4.137,34.149.100.209,49054,443,265,0x0018,0x01bb
Mar 10, 2024 17:01:43.203352000 EDT,34.149.100.209,192.168.4.137,443,49054,0,0x0004,0xee2f
Mar 10, 2024 17:01:43.204150000 EDT,192.168.4.137,34.149.100.209,49054,443,265,0x0011,0x3313
Mar 10, 2024 17:01:43.204174000 EDT,34.149.100.209,192.168.4.137,443,49054,0,0x0004,0xee2f
Mar 10, 2024 17:01:43.206590000 EDT,34.120.158.37,192.168.4.137,443,37350,64240,0x0002,0x85fd
Mar 10, 2024 17:01:43.208342000 EDT,192.168.4.137,34.149.100.209,49070,443,273,0x0018,0x4410
Mar 10, 2024 17:01:43.208355000 EDT,192.168.4.137,34.149.100.209,49070,443,273,0x0018,0x942a
Mar 10, 2024 17:01:43.208368000 EDT,192.168.4.137,34.149.100.209,49070,443,273,0x0018,0xea67
Mar 10, 2024 17:01:43.209240000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cbe
Mar 10, 2024 17:01:43.209794000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0018,0x4cec
Mar 10, 2024 17:01:43.246208000 EDT,192.168.4.137,34.149.100.209,49070,443,273,0x0010,0x44e8
Mar 10, 2024 17:01:43.250719000 EDT,192.168.4.137,34.120.158.37,37350,443,65535,0x0012,0xa1b7
Mar 10, 2024 17:01:43.250840000 EDT,34.120.158.37,192.168.4.137,443,37350,502,0x0010,0x85f5
Mar 10, 2024 17:01:43.254329000 EDT,34.120.158.37,192.168.4.137,443,37350,502,0x0018,0x8893
Mar 10, 2024 17:01:43.290432000 EDT,192.168.4.137,34.120.158.37,37350,443,262,0x0010,0xcc5a
Mar 10, 2024 17:01:43.290444000 EDT,192.168.4.137,34.120.158.37,37350,443,255,0x0010,0xceff
Mar 10, 2024 17:01:43.546697000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0018,0x4d51
Mar 10, 2024 17:01:43.579307000 EDT,192.168.4.137,34.149.100.209,49070,443,277,0x0010,0x41b2
Mar 10, 2024 17:01:43.581296000 EDT,192.168.4.137,34.149.100.209,49070,443,277,0x0018,0x166c
Mar 10, 2024 17:01:43.581309000 EDT,192.168.4.137,34.149.100.209,49070,443,277,0x0018,0x0788
Mar 10, 2024 17:01:43.581364000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cca
Mar 10, 2024 17:01:43.581670000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cca
Mar 10, 2024 17:01:43.629580000 EDT,192.168.4.137,34.149.100.209,49070,443,277,0x0018,0xea54
Mar 10, 2024 17:01:43.629594000 EDT,192.168.4.137,34.149.100.209,49070,443,277,0x0018,0x2f4b
Mar 10, 2024 17:01:43.629678000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cca
Mar 10, 2024 17:01:43.629915000 EDT,34.149.100.209,192.168.4.137,443,49070,492,0x0010,0x4cbe
Mar 10, 2024 17:01:43.630961000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0018,0x4cec
Mar 10, 2024 17:01:43.670106000 EDT,192.168.4.137,34.149.100.209,49070,443,277,0x0010,0x3879
Mar 10, 2024 17:01:43.679650000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0018,0x4d41
Mar 10, 2024 17:01:43.718601000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0010,0x3797
Mar 10, 2024 17:01:43.718613000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0xf39b
Mar 10, 2024 17:01:43.718624000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0xe118
Mar 10, 2024 17:01:43.718636000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x28b0
Mar 10, 2024 17:01:43.718647000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.718658000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.718819000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.721302000 EDT,34.149.100.209,192.168.4.137,443,49070,447,0x0010,0x4cbe
Mar 10, 2024 17:01:43.728043000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x3848
Mar 10, 2024 17:01:43.728057000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x9ceb
Mar 10, 2024 17:01:43.728069000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.728082000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x5b58
Mar 10, 2024 17:01:43.728094000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.728156000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cca
Mar 10, 2024 17:01:43.728328000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cd2
Mar 10, 2024 17:01:43.728422000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cd2
Mar 10, 2024 17:01:43.728838000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cda
Mar 10, 2024 17:01:43.736321000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.736334000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x978e
Mar 10, 2024 17:01:43.736347000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.736360000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.736476000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cda
Mar 10, 2024 17:01:43.737530000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cda
Mar 10, 2024 17:01:43.739889000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.740298000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cda
Mar 10, 2024 17:01:43.759599000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0xf4b2
Mar 10, 2024 17:01:43.760308000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.760840000 EDT,34.149.100.209,192.168.4.137,443,49070,501,0x0010,0x4cda
Mar 10, 2024 17:01:43.761921000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0010,0xf6f6
Mar 10, 2024 17:01:43.761960000 EDT,34.149.100.209,192.168.4.137,443,49070,480,0x0010,0x4cda
Mar 10, 2024 17:01:43.763505000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0010,0x0e1e
Mar 10, 2024 17:01:43.763575000 EDT,34.149.100.209,192.168.4.137,443,49070,524,0x0010,0x4cda
Mar 10, 2024 17:01:43.765531000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.765573000 EDT,34.149.100.209,192.168.4.137,443,49070,567,0x0010,0x4cda
Mar 10, 2024 17:01:43.772000000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x5032
Mar 10, 2024 17:01:43.772014000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0010,0x8981
Mar 10, 2024 17:01:43.772026000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.772074000 EDT,34.149.100.209,192.168.4.137,443,49070,567,0x0010,0x4cda
Mar 10, 2024 17:01:43.772243000 EDT,34.149.100.209,192.168.4.137,443,49070,551,0x0010,0x4cda
Mar 10, 2024 17:01:43.772330000 EDT,34.149.100.209,192.168.4.137,443,49070,551,0x0010,0x4cda
Mar 10, 2024 17:01:43.772518000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0010,0x47da
Mar 10, 2024 17:01:43.772550000 EDT,34.149.100.209,192.168.4.137,443,49070,551,0x0010,0x4cda
Mar 10, 2024 17:01:43.773166000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0xfd68
Mar 10, 2024 17:01:43.774394000 EDT,34.149.100.209,192.168.4.137,443,49070,567,0x0010,0x4cda
Mar 10, 2024 17:01:43.777779000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.777793000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x8e92
Mar 10, 2024 17:01:43.777806000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0010,0xee64
Mar 10, 2024 17:01:43.777934000 EDT,34.149.100.209,192.168.4.137,443,49070,567,0x0010,0x4cda
Mar 10, 2024 17:01:43.796378000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0010,0xe5ff
Mar 10, 2024 17:01:43.797623000 EDT,34.149.100.209,192.168.4.137,443,49070,567,0x0010,0x4cda
Mar 10, 2024 17:01:43.807381000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0018,0x57ae
Mar 10, 2024 17:01:43.807391000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0010,0x63a1
Mar 10, 2024 17:01:43.807419000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0010,0xdf9f
Mar 10, 2024 17:01:43.807592000 EDT,34.149.100.209,192.168.4.137,443,49070,500,0x0010,0x4cca
Mar 10, 2024 17:01:43.894666000 EDT,34.160.144.191,192.168.4.137,443,41016,64240,0x0002,0x78bf
Mar 10, 2024 17:01:43.936011000 EDT,192.168.4.137,34.160.144.191,41016,443,65535,0x0012,0x904d
Mar 10, 2024 17:01:43.936121000 EDT,34.160.144.191,192.168.4.137,443,41016,502,0x0010,0x78b7
Mar 10, 2024 17:01:43.936674000 EDT,34.160.144.191,192.168.4.137,443,41016,502,0x0018,0x798f
Mar 10, 2024 17:01:43.976165000 EDT,192.168.4.137,34.160.144.191,41016,443,261,0x0010,0xbcbb
Mar 10, 2024 17:01:43.978936000 EDT,192.168.4.137,34.160.144.191,41016,443,261,0x0018,0x83a7
Mar 10, 2024 17:01:43.978949000 EDT,192.168.4.137,34.160.144.191,41016,443,261,0x0018,0x7ef9
Mar 10, 2024 17:01:43.979036000 EDT,34.160.144.191,192.168.4.137,443,41016,496,0x0010,0x78b7
Mar 10, 2024 17:01:43.979225000 EDT,34.160.144.191,192.168.4.137,443,41016,484,0x0010,0x78b7
Mar 10, 2024 17:01:43.983074000 EDT,34.160.144.191,192.168.4.137,443,41016,501,0x0018,0x7914
Mar 10, 2024 17:01:43.992462000 EDT,34.120.115.102,192.168.4.137,443,50824,64240,0x0002,0x5b3e
Mar 10, 2024 17:01:43.993086000 EDT,34.120.115.102,192.168.4.137,443,50828,64240,0x0002,0x5b3e
Mar 10, 2024 17:01:44.081469000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0010,0x0722
Mar 10, 2024 17:01:44.081566000 EDT,34.149.100.209,192.168.4.137,443,49070,548,0x0010,0x4cbe
Mar 10, 2024 17:01:44.084916000 EDT,34.149.100.209,192.168.4.137,443,49070,568,0x0018,0x4cec
Mar 10, 2024 17:01:44.123506000 EDT,192.168.4.137,34.149.100.209,49070,443,282,0x0010,0x3445
Mar 10, 2024 17:01:44.179099000 EDT,23.223.17.202,192.168.4.137,80,41186,501,0x0018,0xf09f
Mar 10, 2024 17:01:44.221575000 EDT,192.168.4.137,23.223.17.202,41186,80,501,0x0018,0x0e72
Mar 10, 2024 17:01:44.221628000 EDT,23.223.17.202,192.168.4.137,80,41186,501,0x0010,0xef00
Mar 10, 2024 17:01:44.233545000 EDT,34.160.144.191,192.168.4.137,443,41016,501,0x0018,0x7914
Mar 10, 2024 17:01:44.239446000 EDT,34.120.115.102,192.168.4.137,443,50842,64240,0x0002,0x5b3e
Mar 10, 2024 17:01:44.266869000 EDT,192.168.4.137,34.160.144.191,41016,443,261,0x0010,0x9709
Mar 10, 2024 17:01:44.271226000 EDT,192.168.4.137,34.120.158.37,37350,443,262,0x0018,0xfa09
Mar 10, 2024 17:01:44.271340000 EDT,34.120.158.37,192.168.4.137,443,37350,501,0x0010,0x85f5
Mar 10, 2024 17:01:44.272322000 EDT,34.120.158.37,192.168.4.137,443,37350,501,0x0018,0x8635
Mar 10, 2024 17:01:44.273557000 EDT,34.120.158.37,192.168.4.137,443,37350,501,0x0018,0x869f
Mar 10, 2024 17:01:44.273787000 EDT,34.120.158.37,192.168.4.137,443,37350,501,0x0018,0x870b
Mar 10, 2024 17:01:44.285309000 EDT,192.168.4.137,34.120.115.102,50842,443,65535,0x0012,0x0b4e
Mar 10, 2024 17:01:44.285489000 EDT,34.120.115.102,192.168.4.137,443,50842,502,0x0010,0x5b36
Mar 10, 2024 17:01:44.288387000 EDT,34.120.115.102,192.168.4.137,443,50842,502,0x0018,0x5d3b
Mar 10, 2024 17:01:44.309661000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x042b
Mar 10, 2024 17:01:44.309675000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0xd48a
Mar 10, 2024 17:01:44.309794000 EDT,34.120.158.37,192.168.4.137,443,37350,501,0x0010,0x85f5
Mar 10, 2024 17:01:44.311267000 EDT,34.120.158.37,192.168.4.137,443,37350,501,0x0018,0x8614
Mar 10, 2024 17:01:44.312914000 EDT,34.120.115.102,192.168.4.137,443,50852,64240,0x0002,0x5b3e
Mar 10, 2024 17:01:44.315010000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x3bfd
Mar 10, 2024 17:01:44.315023000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x7993
Mar 10, 2024 17:01:44.315035000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0xc5f5
Mar 10, 2024 17:01:44.315048000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:44.315060000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:44.315353000 EDT,34.120.158.37,192.168.4.137,443,37350,459,0x0010,0x85f5
Mar 10, 2024 17:01:44.324176000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:44.324189000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:44.324201000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0xa0ba
Mar 10, 2024 17:01:44.324285000 EDT,34.120.158.37,192.168.4.137,443,37350,496,0x0010,0x8601
Mar 10, 2024 17:01:44.324462000 EDT,34.120.158.37,192.168.4.137,443,37350,496,0x0010,0x8609
Mar 10, 2024 17:01:44.324555000 EDT,34.120.158.37,192.168.4.137,443,37350,496,0x0010,0x8611
Mar 10, 2024 17:01:44.329715000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0010,0x0912
Mar 10, 2024 17:01:44.330966000 EDT,34.120.158.37,192.168.4.137,443,37350,496,0x0010,0x8611
Mar 10, 2024 17:01:44.339968000 EDT,192.168.4.137,34.120.115.102,50842,443,261,0x0010,0x3682
Mar 10, 2024 17:01:44.339980000 EDT,192.168.4.137,34.160.144.191,41016,443,261,0x0018,0xc4ef
Mar 10, 2024 17:01:44.339993000 EDT,192.168.4.137,34.120.115.102,50842,443,261,0x0018,0xadaa
Mar 10, 2024 17:01:44.340005000 EDT,192.168.4.137,34.120.115.102,50842,443,261,0x0018,0x28f2
Mar 10, 2024 17:01:44.340016000 EDT,192.168.4.137,34.120.115.102,50824,443,65535,0x0012,0xbfef
Mar 10, 2024 17:01:44.340028000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:44.340118000 EDT,34.120.115.102,192.168.4.137,443,50842,502,0x0010,0x5b42
Mar 10, 2024 17:01:44.340286000 EDT,34.120.115.102,192.168.4.137,443,50842,502,0x0010,0x5b42
Mar 10, 2024 17:01:44.340403000 EDT,34.120.115.102,192.168.4.137,443,50824,502,0x0010,0x5b36
Mar 10, 2024 17:01:44.342174000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:44.342286000 EDT,34.120.158.37,192.168.4.137,443,37350,496,0x0010,0x8611
Mar 10, 2024 17:01:44.343591000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:44.343931000 EDT,34.120.115.102,192.168.4.137,443,50824,502,0x0018,0x5d3b
Mar 10, 2024 17:01:44.344989000 EDT,34.120.158.37,192.168.4.137,443,37350,496,0x0010,0x8611
Mar 10, 2024 17:01:44.346287000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:44.346300000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:44.347603000 EDT,34.120.158.37,192.168.4.137,443,37350,496,0x0010,0x8611
Mar 10, 2024 17:01:44.348206000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:44.348849000 EDT,34.160.144.191,192.168.4.137,443,41016,501,0x0018,0x7968
Mar 10, 2024 17:01:44.349042000 EDT,34.160.144.191,192.168.4.137,443,41016,501,0x0018,0x79a8
Mar 10, 2024 17:01:44.349173000 EDT,192.168.4.137,34.120.115.102,50852,443,65535,0x0012,0x7dd1
Mar 10, 2024 17:01:44.349245000 EDT,34.120.115.102,192.168.4.137,443,50852,502,0x0010,0x5b36
Mar 10, 2024 17:01:44.350360000 EDT,34.120.158.37,192.168.4.137,443,37350,496,0x0010,0x8611
Mar 10, 2024 17:01:44.350799000 EDT,192.168.4.137,34.120.158.37,37350,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:44.351067000 EDT,34.160.144.191,192.168.4.137,443,41016,501,0x0018,0x78dd
